Id,SalePrice
2683,380026.4459801285
2684,272921.89304686233
2685,282054.3259751338
2686,243222.47031243274
2687,266695.0134259877
2688,228800.51998052176
2689,208441.2707046346
2690,342360.5270717355
2691,204662.45747426734
2692,161264.98003783857
2693,223400.18617567513
2694,163507.82980931085
2695,217751.92205424246
2696,212144.79452615546
2697,207906.8146853426
2698,237306.4586022487
2699,189965.42721448583
2700,173429.96287209424
2701,180280.7556844944
2702,129055.95634573407
2703,152936.67343065864
2704,143782.91052184324
2705,118421.03629340755
2706,113840.47371964203
2707,135606.62084272213
2708,131183.29866329127
2709,111867.7807000553
2710,127686.88426773925
2711,266641.723697979
2712,309976.5816125033
2713,171024.01528961933
2714,165155.7766768008
2715,172843.2506136758
2716,167474.56166158267
2717,224010.26635918848
2718,223502.23269779247
2719,163139.1384100999
2720,189594.41130212287
2721,135056.705046103
2722,166601.28411211644
2723,154853.67823193292
2724,135943.21026454447
2725,139345.76681480568
2726,149296.0611202016
2727,181408.90141998092
2728,177250.96849675686
2729,138559.13226860692
2730,150460.45232855948
2731,124050.95309815719
2732,124353.0985708281
2733,161196.65098236583
